class,binSpecies,sex,n,n_dead,infant_cutoff_d,ndims,L,rms,arm,wall_s,rho_eta,rho_beta,rho_eps,kappa,omega,s,beta_xc_eps,external_hazard
Aves,Tringa totanus,f,143,75,126.18987341772151,4,3125.6543355388603,0.0475762139381718,removal,177.1774802627042,0.0120433730019991,32.97550807883577,6.424186418736237,0.0017861917028082,-5.132087433854466,0.0170826771745592,5.133024780019179,
Aves,Anas poecilorhyncha,f,263,144,165.73313253012049,4,3072.45361554336,0.0242221294885377,removal,358.30902448203415,0.0001,0.0001000056429451,0.4836985175406897,4.999979401778125,-0.0001033818404063,0.0206740348323659,0.0002067520145681,
Mammalia,Microcebus murinus,m,613,450,259.8427385892116,4,3494.526224410938,0.0205065236416113,removal,78.05420511495322,21.821993514800013,45.31602948171652,6.204600312306521,0.0010051906390633,-5.545084452269361,0.7528932452959526,7.303617832051872,
Aves,Copsychus malabaricus,f,567,282,97.23832335329342,4,1801.658964597268,0.0203293687757084,removal,406.1309994100593,1.1375049807059323,110.86575625598148,16.321792095244245,0.0038630923783207,-6.757652782366113,0.0653444658006788,6.792498985959081,
Mammalia,Leontopithecus rosalia,f,993,696,304.3678899082569,4,4319.065382626425,0.0254932033931198,removal,60.92402490600944,7.295593571864731,18.913595487107017,3.191762374316704,0.0011909271744118,-4.782874447049891,0.8462521112952129,5.92575300695938,
Mammalia,Mico argentatus,f,294,195,193.6130252100841,4,3302.7181704255545,0.0132676473723001,removal,64.04313196707517,3.959152918612712,11.894167417740944,2.017997317181889,0.1388170649282799,-4.9130843108752025,0.9860082611021628,5.894045208321198,
Aves,Irena puella,f,253,188,169.60136363636366,4,2525.347651865931,0.0215494330244123,removal,229.63780084089376,0.0590354876760896,8.613361163336972,1.8598852032126052,0.1849875451201013,-4.615254427892611,0.1306382753376102,4.631125162165382,
Aves,Chloephaga picta,m,187,99,211.84609375,4,3460.9921280891203,0.0135097091111759,removal,55.286658050026745,2.539217488780303,10.495476178621406,1.7538102156587714,0.1890339547194195,-5.26047080343058,0.9085887494035284,5.9843853598942935,
Reptilia,Physignathus cocincinus,f,237,161,210.9018181818182,4,2905.4416230149845,0.0155600458074692,removal,48.56913381861523,1.3579030354052142,2.1033847748949275,0.8185807511715807,0.0010015690928433,-1.740125522318504,1.4235504124874052,2.5695507399660835,
Mammalia,Leporillus conditor,m,99,56,91.88688524590164,4,1116.6196626220133,0.0236200062638403,removal,70.56146355392411,7.747013043393674,17.952254237540238,2.2238611904237584,0.1458767309208672,-6.330767305292415,1.2515824586786448,8.072560605331407,
Mammalia,Tragelaphus oryx,f,3211,1526,227.1204071740184,4,4076.808365101815,0.0315716346105857,removal,54.334600697038695,8.354995133059512,28.567349352731977,4.580197753036706,0.001199432316336,-5.325065226721175,0.6310864727963548,6.2371432180611865,
Aves,Ocyphaps lophotes,f,249,126,212.75285714285715,4,3598.5576060459675,0.0232436283571233,removal,149.63045654678717,0.2211773202144276,0.5871968906429534,0.6123890911043909,0.0010000002282496,-0.7782768136450926,0.7679675157527125,0.9588624277809954,
Aves,Chrysolophus amherstiae,m,397,173,179.2936507936508,4,3225.988633360765,0.0226016060210893,removal,105.42620277917013,3.1740192366263864,27.87391625055341,4.2000673505631765,0.1150009485099222,-6.258686930035889,0.4241783736601613,6.636540303768192,
Aves,Bambusicola thoracicus,m,165,70,130.0747747747748,4,2649.987766108029,0.0288886451043563,removal,131.43643575999886,7.295031078197713,29.0053063317106,4.707009754094186,0.0131525692607774,-5.387239907577285,0.5738104787455836,6.162151311983495,
Mammalia,Cricetomys gambianus,m,137,73,115.14285714285714,4,1637.186556766046,0.0242969689451826,removal,107.18478406500073,5.2569085979456425,16.808197921006474,3.091383098166984,0.0010010567636941,-4.586860693662149,0.741672856032245,5.437112576235792,
Mammalia,Rucervus eldii,f,1099,625,265.1027617951669,4,4487.15008860516,0.0232049222383854,removal,72.51125626498833,7.329412126375237,21.546497768898764,3.6098278493938007,0.0012846693442644,-4.953641129649448,0.7499772335057694,5.968843575883286,
Aves,Oena capensis,f,112,91,126.12021276595743,4,1564.4015979517296,0.0197838393804935,removal,202.3873289860785,0.1836404579519531,3.979226890505959,1.0331832666929075,0.3712534179749529,-3.762552866320699,0.4147695063535966,3.851424058814826,
Mammalia,Capra nubiana,m,2123,967,85.07370517928287,4,2309.320838736212,0.0312441723194707,removal,660.7892257450148,0.6008420451539949,132.4174460284129,18.94922145188325,0.0029239475414347,-6.972161117084078,0.0409061669605657,6.988015120550122,
Mammalia,Eulemur rufus,f,170,67,453.541975308642,4,7223.857768349649,0.0308836530261459,removal,52.88874160498381,8.865513273298596,17.199592555658608,2.6827622358141148,0.0010119714796052,-4.758839880991194,1.1098639825945813,6.4111505395628905,
Mammalia,Chrysocyon brachyurus,m,657,483,244.8709631728045,4,3801.746004846169,0.0314908093601168,removal,52.73666212521493,9.316902048347394,14.291900627515483,2.115144282427135,0.001275330680968,-4.554511804881401,1.4430978084009969,6.756938874692501,
Mammalia,Odocoileus virginianus,m,1248,511,120.19015795868772,4,3177.55097172708,0.0416719734393186,removal,300.2179479720071,2.0340421761748866,113.96858821945096,16.476395941488782,0.0047961931551056,-6.85535644642668,0.0865601015078638,6.91708239011601,
Aves,Pygoscelis papua,m,1206,425,286.36133093525183,5,80778.44881633761,0.0184171126004199,production,60.37351046013646,94.3439932063494,0.0111628329251237,0.0814427928481431,0.0453297834221614,579.0670005409181,119.26265381975834,0.1370634838854036,9.45106076697902
Reptilia,Thamnophis sirtalis,f,320,259,154.5134275618375,4,1806.9184844671047,0.0153156544068356,removal,40.410635218024254,1.5975299648269732,3.073836848231101,0.7242383559703705,0.2609113263639718,-3.141330263804325,1.7451910816429117,4.244233715173262,
Aves,Anser cygnoid,f,357,160,359.1044198895028,4,5545.802468070703,0.0281319189205414,removal,72.68614135100506,1.723396441957145,1.222223440904071,0.4823660860374634,0.0010357937649246,-0.7474099659184954,2.7215469445397056,2.5338088150939075,
Aves,Psittacus erithacus,m,513,143,367.32420382165606,4,9139.972801837108,0.026485543722443,removal,69.55599495093338,6.944666380142881,26.75168729174814,4.436877843316326,0.0010821813165189,-5.246787250801713,0.5939477230469703,6.029394596032579,
Mammalia,Procavia capensis,f,1082,845,146.1981024667932,4,2081.818817417124,0.0061062190228311,removal,56.08049733005464,2.280584443919098,9.871005948058814,1.6580932628165803,0.2113381970933401,-5.265514263816813,0.9107813397714648,5.953227221544264,
Aves,Milvus migrans,m,340,106,334.46782608695656,4,6544.065593770219,0.0295171015419407,removal,41.517583860084414,0.7140370094780668,1.555488131371822,0.5385008249143333,0.4033454148802686,-2.22556692800507,1.569184422892177,2.888552922122775,
Mammalia,Dasyprocta punctata,m,276,181,182.07536231884055,4,2615.604003262913,0.0150451225148969,removal,48.16241742600687,0.5804775651546555,1.3493381687134158,0.7659667898240795,0.0010000036870026,-1.3826962215676903,0.9946786114994222,1.7616144546205716,
Aves,Dendrocygna javanica,m,111,58,211.79863013698636,4,3441.904182285205,0.030882871382705,removal,137.15506246499717,0.2588642083183287,3.205904235617652,0.9037692007819804,0.36557828206779,-3.404046219761185,0.5629612035481966,3.547259889852149,
Reptilia,Morelia viridis,f,365,247,378.7671698113208,4,4832.177954746281,0.0163007660075657,removal,112.05694913002662,1.1052321628467043,2.5410401844355044,0.665368470672731,0.341760008950239,-2.9884555560646358,1.580027114635758,3.8189969865364177,
Aves,Spatula discors,f,341,189,137.36422018348625,4,2557.851754480252,0.0188150268066146,removal,96.7225273300428,0.5288978686963804,7.316265000188654,2.0465685260451725,0.0010431455637783,-3.4456779609855164,0.3553526983629637,3.57489373411148,
Reptilia,Eublepharis macularius,f,728,401,318.0909512761021,4,4349.800062053368,0.0134291146545284,removal,51.09383446769789,1.63017497143934,1.516711987140673,0.5954134745445353,0.0010120367625443,-1.1783819671829128,2.144363724254623,2.5473256014249417,
Reptilia,Tiliqua scincoides,f,153,76,440.5975609756098,4,6456.478128341916,0.0208514396590774,removal,47.84924949379638,2.671184135505153,5.16506484800578,0.8766182322025377,0.2441951464679793,-4.368461252090894,1.8644099600181063,5.89203447780039,
Mammalia,Notamacropus eugenii,f,320,222,159.9090277777778,4,2443.979988180672,0.0151384272867363,removal,64.89945076499134,1.4196493522467404,3.281859160333258,1.0849789569019268,0.0010030911832203,-2.370584671572002,1.0981691244691565,3.024813651413436,
Mammalia,Trachypithecus francoisi,m,164,87,323.34473684210525,4,5326.913281471592,0.0159942327437512,removal,73.3905140417628,1.4047593643209584,0.717809505992769,0.3949754971918456,0.001022333186661,-0.039065268458401,3.00075690051196,1.8173519904302269,
Mammalia,Saimiri boliviensis,f,1603,860,393.0683422459893,4,5770.118856661475,0.0131389857427409,removal,123.5051256371662,5.60032924784037,16.19372702725023,2.9777271788545896,0.0010000028980357,-4.497914549875588,0.7947341500341666,5.438284320418937,
Mammalia,Meriones unguiculatus,m,143,86,133.79080459770114,4,1795.8083269464078,0.0372058731902794,production,40.98462918307632,1.2610711394480638,0.0001000000117572,0.3089361105491214,4.999999623642786,2.0406664944143333,3.6349724093736,0.0003236915606254,
Reptilia,Uroplatus phantasticus,m,151,120,74.7,4,1081.419358757675,0.0242123741391226,removal,115.56053863186388,0.6906482474920456,1.9501850528833664,0.8768789176053342,0.0010002179179153,-1.8301967317449637,0.947739165738063,2.224007230335883,
Mammalia,Eidolon helvum,m,463,221,378.0235714285715,4,6020.50101031079,0.028485612473297,removal,88.08612871589139,7.297841402950033,9.308051990552704,1.4855054105232484,0.0010006797077541,-3.809566258721561,1.8185404793840632,6.265915912937722,
Aves,Lophodytes cucullatus,f,1069,644,175.97719512195124,4,3098.368365288184,0.020712129471097,removal,87.02901067701168,5.290214572680795,36.45287678603303,6.136009414952531,0.0011766043184751,-5.509732337976567,0.3748440542084376,5.94081174275953,
Mammalia,Vulpes vulpes,f,299,125,214.14968152866243,4,4012.774116562064,0.043112926934472,removal,85.05481068091467,36.98835365716667,118.32428498082712,13.16344048112246,0.0325193301737843,-7.583891786908522,0.4620224583528278,8.988857065940673,
Aves,Gracula religiosa,m,104,43,177.50576923076926,4,3298.6629060995115,0.0136289558606262,removal,74.9882389320992,2.9182967974323017,11.673826528890851,2.4683563705839107,0.0010401575717354,-4.1382509640446825,0.6920809064575663,4.7293926711762895,
Reptilia,Bitis rhinoceros,m,156,101,212.46611570247933,4,2942.474495220836,0.025481929192703,removal,140.62020402611233,13.681026636974456,43.61347754551269,6.348035467699521,0.0010056361320244,-5.792810140103344,0.5826664333276329,6.870389708348286,
Mammalia,Rusa alfredi,f,214,120,261.1138888888889,4,4006.396869368758,0.0207959780439583,removal,64.42303576692939,4.11948017200384,19.065556649102515,2.835806528997207,0.1363062466092831,-5.996818326359578,0.7157224012953959,6.723151404776702,
Mammalia,Bos grunniens,m,1156,434,165.11317157712307,4,3808.7737193952175,0.0385683259437251,removal,126.08058202266692,4.406336238128552,70.59639600728453,10.948672904995512,0.0010230487045217,-6.246713960832158,0.1917243772561106,6.447940916663402,
Aves,Mareca falcata,m,321,197,147.1608527131783,4,2642.995495227048,0.0166956976740854,removal,138.74008258478716,2.102847660177105,14.287661098585511,3.064867725786163,0.0010513968763922,-4.318697722950429,0.4731427283676033,4.661754560686828,
Reptilia,Cyclura cornuta,m,175,67,374.295,4,8392.621347803512,0.0290983357744794,removal,218.7090263199061,0.1539824555682006,2.4290591089365647,0.7213237650732566,0.4217654062383436,-3.260765823948129,0.5440081168744573,3.3675018439048285,
Aves,Lathamus discolor,m,244,117,92.8504,4,1662.988376027441,0.0364444123794092,removal,68.05188217083924,5.391447787100901,32.365519353576715,5.490153283241567,0.0010299025411828,-5.404183440668572,0.422929746319926,5.895194120056891,
Aves,Cacatua leadbeateri,m,181,39,459.2905660377359,5,4543.439872624655,0.146957836249574,removal,7.310152139049023,1.0,1984.3727176060383,5.5949366861808,0.0013835253338374,-354.583586710838,0.1787330323987307,354.6729532270374,9.808350915818457
Aves,Strix uralensis,m,198,52,408.6933333333334,4,7167.100314272802,0.0257822923405833,production,72.64590960787609,1.016990250269379,0.1700123338759171,0.2692529827459306,0.001003510227304,1.257118074633058,3.745397115353065,0.6314222859931777,
Mammalia,Notamacropus eugenii,m,327,218,139.02733333333333,4,2283.564336260648,0.0113620237046489,removal,174.96373955672607,7.788333718377989,68.82629274322827,9.541753597167268,0.0424515791648326,-6.805051631527789,0.292478588902311,7.213170204233867,
Aves,Lophura diardi,f,140,65,171.66315789473686,4,3167.575775431874,0.0246071551923411,removal,102.49908577394672,4.246778363686655,36.686459088984975,5.8754650761627785,0.031680824925143,-5.882610050286355,0.35074181811789,6.244009387073852,
Mammalia,Pteropus lylei,m,363,163,263.44895833333334,4,4950.78078655058,0.0304579457940304,removal,86.93584161018953,5.762106893265495,31.43438203720034,5.310456018290408,0.0010543091681536,-5.376812931360978,0.4520212365375298,5.919337610354599,
Aves,Dendrocygna guttata,m,171,64,199.66944444444445,4,4572.211435591367,0.0239195436665317,removal,109.64460481796414,0.0001012803696846,2.9283428699921226,1.1387805794891936,0.0010308079698511,-2.5714279665014854,0.0088373608126369,2.5714724352830527,
Mammalia,Mus musculus,m,122,86,65.62045454545455,4,829.8655781634379,0.0282786408942863,production,68.27034646878019,0.550035088963896,0.000100000000451,0.3933558087772767,4.999999998797583,0.6989029737124307,1.885426600441591,0.0002542227627496,
Mammalia,Rusa alfredi,m,219,125,164.19012345679013,4,3058.9226205563928,0.031268615089839,removal,103.75543977599592,0.2183016701006505,9.13031113857182,1.90766625535911,0.17772189318912,-4.7288986101100265,0.2449210606860231,4.786115555025676,
Aves,Aythya baeri,f,282,128,166.27884615384616,4,3378.3210332031845,0.0227207562364796,removal,71.32720477506518,1.792603778708543,5.172904402021947,1.43933763872276,0.0010230770644503,-2.9712295417096497,0.93020671744237,3.5939478429899747,
Mammalia,Lama guanicoe,f,1171,535,439.5422388059702,4,6779.8156498059725,0.0163173794468825,removal,75.3605542848818,24.43589285529186,51.46779462249306,6.375719127998998,0.0010552194673547,-6.156144492388514,0.7753270380649934,8.072468938675799,
